Banner;Index;Item;Item Type;Item Rarity;Date
Weapon Event;312;Cool Steel;Weapon;3;2021-01-23T12:26:23Z
Weapon Event;313;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:26:25Z
Weapon Event;314;Sharpshooter's Oath;Weapon;3;2021-01-23T12:27:30Z
Weapon Event;315;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-26T14:23:16Z
Weapon Event;316;Ferrous Shadow;Weapon;3;2021-01-26T14:23:30Z
Weapon Event;317;Harbinger of Dawn;Weapon;3;2021-01-26T14:23:33Z
Weapon Event;318;Harbinger of Dawn;Weapon;3;2021-01-26T14:23:36Z
Weapon Event;319;Barbara;Character;4;2021-01-26T14:23:40Z
Weapon Event;320;The Bell;Weapon;4;2021-01-26T14:23:43Z
Weapon Event;321;Ferrous Shadow;Weapon;3;2021-01-26T14:23:46Z
Weapon Event;322;Ferrous Shadow;Weapon;3;2021-01-27T15:37:03Z
Weapon Event;323;Skyward Pride;Weapon;5;2021-01-27T15:37:08Z
Weapon Event;324;Skyrider Sword;Weapon;3;2021-01-27T15:37:14Z
Weapon Event;325;Amos' Bow;Weapon;5;2021-01-27T15:37:23Z
Weapon Event;326;Harbinger of Dawn;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;327;Debate Club;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;328;Eye of Perception;Weapon;4;2021-02-13T16:16:28Z
Weapon Event;329;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;330;Slingshot;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;331;Emerald Orb;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;332;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;333;Sharpshooter's Oath;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;334;Skyrider Sword;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;335;Cool Steel;Weapon;3;2021-02-13T16:16:28Z
Weapon Event;336;Raven Bow;Weapon;3;2021-02-13T16:16:36Z
Weapon Event;337;Rust;Weapon;4;2021-02-13T16:16:46Z
Weapon Event;338;Harbinger of Dawn;Weapon;3;2021-02-13T16:16:48Z
Weapon Event;339;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-13T16:16:53Z
Weapon Event;340;Skyrider Sword;Weapon;3;2021-02-13T16:16:57Z
Weapon Event;341;Bloodtainted Greatsword;Weapon;3;2021-02-15T13:29:29Z
Weapon Event;342;Black Tassel;Weapon;3;2021-02-15T13:29:33Z
Weapon Event;343;Magic Guide;Weapon;3;2021-02-15T13:29:36Z
Weapon Event;344;Raven Bow;Weapon;3;2021-02-15T13:29:39Z
Weapon Event;345;Favonius Lance;Weapon;4;2021-02-15T13:29:43Z
Weapon Event;346;Cool Steel;Weapon;3;2021-02-15T13:29:46Z
Weapon Event;347;Black Tassel;Weapon;3;2021-02-17T10:39:48Z
Weapon Event;348;Magic Guide;Weapon;3;2021-02-17T10:39:52Z
Weapon Event;349;Raven Bow;Weapon;3;2021-02-17T10:39:54Z
Weapon Event;350;Skyrider Sword;Weapon;3;2021-02-17T10:39:57Z
Weapon Event;351;Raven Bow;Weapon;3;2021-02-17T10:39:59Z
Weapon Event;352;Cool Steel;Weapon;3;2021-02-17T10:40:02Z
Weapon Event;353;Ningguang;Character;4;2021-02-17T10:40:06Z
Weapon Event;354;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-17T10:40:14Z
Weapon Event;355;Raven Bow;Weapon;3;2021-02-17T10:45:47Z
Weapon Event;356;Cool Steel;Weapon;3;2021-02-17T10:51:17Z
Weapon Event;357;Harbinger of Dawn;Weapon;3;2021-02-18T12:18:51Z
Weapon Event;358;Skyrider Sword;Weapon;3;2021-02-18T12:18:55Z
Weapon Event;359;Bloodtainted Greatsword;Weapon;3;2021-02-18T19:43:45Z
Weapon Event;360;Slingshot;Weapon;3;2021-02-19T15:16:37Z
Weapon Event;361;Rust;Weapon;4;2021-02-19T15:16:41Z
Weapon Event;362;Raven Bow;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;363;Raven Bow;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;364;Slingshot;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;365;Razor;Character;4;2021-02-21T13:25:12Z
Weapon Event;366;Harbinger of Dawn;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;367;Rust;Weapon;4;2021-02-21T13:25:12Z
Weapon Event;368;Magic Guide;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;369;Sharpshooter's Oath;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;370;Emerald Orb;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;371;Black Tassel;Weapon;3;2021-02-21T13:25:12Z
Weapon Event;372;Magic Guide;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;373;Ferrous Shadow;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;374;Slingshot;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;375;Rust;Weapon;4;2021-02-21T13:25:17Z
Weapon Event;376;Sacrificial Sword;Weapon;4;2021-02-21T13:25:17Z
Weapon Event;377;Cool Steel;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;378;Raven Bow;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;379;Debate Club;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;380;Black Tassel;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;381;Harbinger of Dawn;Weapon;3;2021-02-21T13:25:17Z
Weapon Event;382;Harbinger of Dawn;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;383;Emerald Orb;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;384;Rust;Weapon;4;2021-02-21T13:25:20Z
Weapon Event;385;Sharpshooter's Oath;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;386;Cool Steel;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;387;Magic Guide;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;388;Primordial Jade Winged-Spear;Weapon;5;2021-02-21T13:25:20Z
Weapon Event;389;Ferrous Shadow;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;390;Ferrous Shadow;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;391;Skyrider Sword;Weapon;3;2021-02-21T13:25:20Z
Weapon Event;392;Sharpshooter's Oath;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;393;Beidou;Character;4;2021-03-10T20:36:05Z
Weapon Event;394;Magic Guide;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;395;Sacrificial Bow;Weapon;4;2021-03-10T20:36:05Z
Weapon Event;396;Black Tassel;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;397;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;398;Sharpshooter's Oath;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;399;Skyrider Sword;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;400;Slingshot;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;401;Slingshot;Weapon;3;2021-03-10T20:36:05Z
Weapon Event;402;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;403;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;404;Lion's Roar;Weapon;4;2021-03-10T20:36:09Z
Weapon Event;405;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;406;Magic Guide;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;407;Magic Guide;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;408;Cool Steel;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;409;Skyrider Sword;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;410;Slingshot;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;411;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:36:09Z
Weapon Event;412;Sacrificial Bow;Weapon;4;2021-03-10T20:36:13Z
Weapon Event;413;Harbinger of Dawn;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;414;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;415;Emerald Orb;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;416;Fischl;Character;4;2021-03-10T20:36:13Z
Weapon Event;417;Lithic Blade;Weapon;4;2021-03-10T20:36:13Z
Weapon Event;418;Slingshot;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;419;Lithic Blade;Weapon;4;2021-03-10T20:36:13Z
Weapon Event;420;Ferrous Shadow;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;421;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:36:13Z
Weapon Event;422;Sacrificial Bow;Weapon;4;2021-03-10T20:36:17Z
Weapon Event;423;Sharpshooter's Oath;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;424;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;425;Slingshot;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;426;Skyrider Sword;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;427;Black Tassel;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;428;Sharpshooter's Oath;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;429;Ferrous Shadow;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;430;Debate Club;Weapon;3;2021-03-10T20:36:17Z
Weapon Event;431;Razor;Character;4;2021-03-10T20:36:17Z
Weapon Event;432;Cool Steel;Weapon;3;2021-03-10T20:36:46Z
Weapon Event;433;Debate Club;Weapon;3;2021-03-10T20:36:48Z
Weapon Event;434;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:36:51Z
Weapon Event;435;Harbinger of Dawn;Weapon;3;2021-03-10T20:36:53Z
Weapon Event;436;Debate Club;Weapon;3;2021-03-10T20:36:56Z
Weapon Event;437;Slingshot;Weapon;3;2021-03-10T20:36:59Z
Weapon Event;438;Emerald Orb;Weapon;3;2021-03-10T20:37:02Z
Weapon Event;439;Lithic Blade;Weapon;4;2021-03-10T20:39:07Z
Weapon Event;440;Raven Bow;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;441;Raven Bow;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;442;Sharpshooter's Oath;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;443;Emerald Orb;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;444;Sharpshooter's Oath;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;445;Slingshot;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;446;Harbinger of Dawn;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;447;Lithic Spear;Weapon;4;2021-03-10T20:39:07Z
Weapon Event;448;Skyrider Sword;Weapon;3;2021-03-10T20:39:07Z
Weapon Event;449;Harbinger of Dawn;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;450;Magic Guide;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;451;Wolf's Gravestone;Weapon;5;2021-03-10T20:39:11Z
Weapon Event;452;Black Tassel;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;453;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;454;Emerald Orb;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;455;Lithic Spear;Weapon;4;2021-03-10T20:39:11Z
Weapon Event;456;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;457;Skyrider Sword;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;458;Skyrider Sword;Weapon;3;2021-03-10T20:39:11Z
Weapon Event;459;Harbinger of Dawn;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;460;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;461;Emerald Orb;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;462;Sharpshooter's Oath;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;463;Bennett;Character;4;2021-03-10T20:39:15Z
Weapon Event;464;Emerald Orb;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;465;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;466;Cool Steel;Weapon;3;2021-03-10T20:39:15Z
Weapon Event;467;Lithic Blade;Weapon;4;2021-03-10T20:39:15Z
Weapon Event;468;Lithic Spear;Weapon;4;2021-03-10T20:39:15Z
Weapon Event;469;Harbinger of Dawn;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;470;Ferrous Shadow;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;471;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;472;Sacrificial Bow;Weapon;4;2021-03-10T20:39:18Z
Weapon Event;473;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;474;Sharpshooter's Oath;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;475;Debate Club;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;476;Raven Bow;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;477;Magic Guide;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;478;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:18Z
Weapon Event;479;Raven Bow;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;480;Xingqiu;Character;4;2021-03-10T20:39:22Z
Weapon Event;481;Black Tassel;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;482;Black Tassel;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;483;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;484;Emerald Orb;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;485;Black Tassel;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;486;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;487;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:39:22Z
Weapon Event;488;Lion's Roar;Weapon;4;2021-03-10T20:39:22Z
Weapon Event;489;Emerald Orb;Weapon;3;2021-03-10T20:39:31Z
Weapon Event;490;Slingshot;Weapon;3;2021-03-10T20:39:33Z
Weapon Event;491;Sharpshooter's Oath;Weapon;3;2021-03-10T20:39:35Z
Weapon Event;492;Emerald Orb;Weapon;3;2021-03-10T20:39:37Z
Weapon Event;493;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:39:40Z
Weapon Event;494;Ferrous Shadow;Weapon;3;2021-03-10T20:39:42Z
Weapon Event;495;Harbinger of Dawn;Weapon;3;2021-03-10T20:39:46Z
Weapon Event;496;Sacrificial Bow;Weapon;4;2021-03-10T20:40:47Z
Weapon Event;497;Lithic Blade;Weapon;4;2021-03-10T20:40:47Z
Weapon Event;498;Black Tassel;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;499;Harbinger of Dawn;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;500;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;501;Skyrider Sword;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;502;Skyrider Sword;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;503;Black Tassel;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;504;Cool Steel;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;505;Ferrous Shadow;Weapon;3;2021-03-10T20:40:47Z
Weapon Event;506;Lion's Roar;Weapon;4;2021-03-10T20:40:51Z
Weapon Event;507;Black Tassel;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;508;Raven Bow;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;509;Skyrider Sword;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;510;Magic Guide;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;511;Cool Steel;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;512;Magic Guide;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;513;Xiangling;Character;4;2021-03-10T20:40:51Z
Weapon Event;514;Slingshot;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;515;Slingshot;Weapon;3;2021-03-10T20:40:51Z
Weapon Event;516;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;517;Magic Guide;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;518;Emerald Orb;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;519;Staff of Homa;Weapon;5;2021-03-10T20:40:54Z
Weapon Event;520;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;521;Lithic Spear;Weapon;4;2021-03-10T20:40:54Z
Weapon Event;522;Raven Bow;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;523;Magic Guide;Weapon;3;2021-03-10T20:40:54Z
Weapon Event;524;Sacrificial Bow;Weapon;4;2021-03-10T20:40:54Z
Weapon Event;525;Black Tassel;Weapon;3;2021-03-10T20:40:54Z
